word,colour,corrAns,congruent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,StroopTestLoop.thisRepN,StroopTestLoop.thisTrialN,StroopTestLoop.thisN,StroopTestLoop.thisIndex,thisRow.t,notes,instruction.started,instrText.started,key_resp.started,LightSensorTrggr_5.started,LightSensorTrggr_5.stopped,instruction.stopped,Trial.started,TrialsInstruction.started,TrialsTarget.started,TrialsResponse.started,LightSensorTrggr_4.started,skip_button.started,LightSensorTrggr_4.stopped,Trial.stopped,TrialsResponse.keys,TrialsResponse.corr,TrialsResponse.rt,TrialsResponse.duration,skip_button.keys,begin_experiment.started,beginText.started,LightSensorTrggr_6.started,LightSensorTrggr_6.stopped,begin_experiment.stopped,Rest_Time.started,text.started,LightSensorTrggr_2.started,skip_button_2.started,LightSensorTrggr_2.stopped,skip_button_2.stopped,Rest_Time.stopped,skip_button_2.keys,StroopTest.started,TestInstruction.started,target.started,response.started,LightSensorTrggr.started,LightSensorTrggr.stopped,StroopTest.stopped,response.keys,response.corr,response.rt,response.duration,text.stopped,finished.started,farewelText.started,LightSensorTrggr_3.started,key_resp_3.started,LightSensorTrggr_3.stopped,finished.stopped,key_resp_3.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
red,red,left,1,,,,,6,4,58,0,376.57245839999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.5605841000015,376.57245839999996,376.57245839999996,376.57245839999996,376.57245839999996,376.67256220000127,377.1068171000006,left,1,0.5288540000001376,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,6,5,59,6,377.12292230000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.1108671000002,377.12292230000094,377.12292230000094,377.12292230000094,377.12292230000094,377.22306930000013,377.65724860000046,left,1,0.5225487000006979,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,6,6,60,7,377.67347000000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.66115530000025,377.67347000000154,377.67347000000154,377.67347000000154,377.67347000000154,377.77353070000026,379.5421632000016,down,1,1.8597086000008858,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,6,7,61,5,379.55845880000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.5459924000006,379.55845880000015,379.55845880000015,379.55845880000015,379.55845880000015,379.6585518000011,380.35956630000146,right,1,0.7909784000003128,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,6,8,62,2,380.37589320000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3633441000002,380.37589320000006,380.37589320000006,380.37589320000006,380.37589320000006,380.47598030000154,381.2770065000004,right,1,0.8854887999987113,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,7,0,63,6,381.2933472000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.2808939000006,381.2933472000004,381.2933472000004,381.2933472000004,381.2933472000004,381.3934199000014,385.21394860000146,left,1,3.903931400000147,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,7,1,64,2,385.23019209999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.21772630000123,385.23019209999984,385.23019209999984,385.23019209999984,385.23019209999984,385.33028490000106,387.46589180000046,right,1,2.2225554999986343,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,7,2,65,0,387.48221080000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.46971889999986,387.48221080000076,387.48221080000076,387.48221080000076,387.48221080000076,387.58238060000076,388.10022050000043,left,1,0.6113905999991402,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,7,3,66,1,388.1165204000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.10404390000076,388.1165204000008,388.1165204000008,388.1165204000008,388.1165204000008,388.21646599999985,388.95051330000024,down,1,0.8242444000006799,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,7,4,67,4,388.9668679000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9543269000005,388.9668679000006,388.9668679000006,388.9668679000006,388.9668679000006,389.0669632000008,389.5677831000012,down,1,0.5978161000002729,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,7,5,68,5,389.5840904000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5715842999998,389.5840904000015,389.5840904000015,389.5840904000015,389.5840904000015,389.68420810000134,390.65221270000075,right,1,1.0530184999988705,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,7,6,69,8,390.66841920000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.65654130000075,390.66841920000115,390.66841920000115,390.66841920000115,390.66841920000115,390.7684816000001,391.152640100001,right,1,0.48097170000073675,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,7,7,70,3,391.16884070000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.15688630000113,391.16884070000015,391.16884070000015,391.16884070000015,391.16884070000015,391.2689524000016,391.719815800001,left,1,0.5406770999998116,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,7,8,71,7,391.73598180000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.7240404000004,391.73598180000045,391.73598180000045,391.73598180000045,391.73598180000045,391.83613700000024,393.0377984000006,down,1,1.3010952999993606,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,8,0,72,3,393.05382720000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.04180350000024,393.05382720000125,393.05382720000125,393.05382720000125,393.05382720000125,393.15401850000126,393.92184989999987,left,1,0.8633031999997911,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,8,1,73,5,393.93794870000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.9258439000005,393.93794870000056,393.93794870000056,393.93794870000056,393.93794870000056,394.03811020000103,395.3729352999999,right,1,1.4196590999999898,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,8,2,74,8,395.3893130000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.3767549000004,395.3893130000015,395.3893130000015,395.3893130000015,395.3893130000015,395.48936390000017,396.0902601000016,right,1,0.6878674999989016,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,8,3,75,4,396.10658550000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.09404670000004,396.10658550000153,396.10658550000153,396.10658550000153,396.10658550000153,396.2066769000012,398.55928680000034,down,1,2.4509870000001683,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,8,4,76,2,398.57543480000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.5632989000005,398.57543480000095,398.57543480000095,398.57543480000095,398.57543480000095,398.6755670000002,399.6434093000007,right,1,1.053559199999654,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,8,5,77,0,399.6597676000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.64723870000125,399.6597676000001,399.6597676000001,399.6597676000001,399.6597676000001,399.7598814000012,400.2607929000005,left,1,0.5930931000002602,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,8,6,78,7,400.27695720000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.26469840000027,400.27695720000156,400.27695720000156,400.27695720000156,400.27695720000156,400.3771052000011,401.22828950000076,down,1,0.9356967000003351,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,8,7,79,1,401.24451390000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.2324615000016,401.24451390000104,401.24451390000104,401.24451390000104,401.24451390000104,401.3446005000005,401.7288245,down,1,0.48042350000105216,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,8,8,80,6,401.7449647000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.73278310000023,401.7449647000012,401.7449647000012,401.7449647000012,401.7449647000012,401.8450378000016,403.19658250000066,left,1,1.4361062999996648,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,9,0,81,0,403.21294130000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.2004056000005,403.21294130000024,403.21294130000024,403.21294130000024,403.21294130000024,403.3130605000006,403.86386029999994,left,1,0.6398821000002499,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,9,1,82,8,403.88020959999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.86766590000116,403.88020959999994,403.88020959999994,403.88020959999994,403.88020959999994,403.98030220000146,404.9482168000013,right,1,1.0609775000011723,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,9,2,83,7,404.9645048000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.95199310000135,404.9645048000002,404.9645048000002,404.9645048000002,404.9645048000002,405.0646159000007,406.19933459999993,down,1,1.2245383999998012,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,9,3,84,1,406.21560339999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.2031259000014,406.21560339999996,406.21560339999996,406.21560339999996,406.21560339999996,406.3159473000014,407.13373200000024,down,1,0.9024623999994219,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,9,4,85,4,407.14986510000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.1377155000009,407.14986510000017,407.14986510000017,407.14986510000017,407.14986510000017,407.25005000000056,407.7007730000005,down,1,0.5432435999991867,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,9,5,86,6,407.71694390000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7047328000008,407.71694390000084,407.71694390000084,407.71694390000084,407.71694390000084,407.8170889000012,408.3347087000002,left,1,0.6160252000008768,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,9,6,87,3,408.3508675000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.33861010000146,408.3508675000012,408.3508675000012,408.3508675000012,408.3508675000012,408.4509882000002,408.8185041000015,left,1,0.4625023999997211,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,9,7,88,2,408.83464230000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.82284750000144,408.83464230000027,408.83464230000027,408.83464230000027,408.83464230000027,408.9347557000001,409.46902279999995,right,1,0.618587100001605,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,9,8,89,5,409.4852187000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.4729883,409.4852187000015,409.4852187000015,409.4852187000015,409.4852187000015,409.5853134000008,410.2196617999998,right,1,0.7195357000000513,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,10,0,90,8,410.2358839000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2234817000008,410.2358839000008,410.2358839000008,410.2358839000008,410.2358839000008,410.3359751000007,410.6868413000011,right,1,0.4492260000006354,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,10,1,91,1,410.7029996000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.6908097000014,410.7029996000001,410.7029996000001,410.7029996000001,410.7029996000001,410.8030593000003,411.68751350000093,down,1,0.9737936000001355,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,10,2,92,2,411.70389700000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.69135749999987,411.70389700000123,411.70389700000123,411.70389700000123,411.70389700000123,411.8039509000009,412.6718400999998,right,1,0.9655765000006795,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,10,3,93,5,412.68804510000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.67568070000016,412.68804510000155,412.68804510000155,412.68804510000155,412.68804510000155,412.7882029000011,413.1722211000015,right,1,0.4768057000001136,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,10,4,94,7,413.1885211000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.17604570000003,413.1885211000008,413.1885211000008,413.1885211000008,413.1885211000008,413.2886440000002,413.9228385000006,down,1,0.7287761000006867,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,10,5,95,6,413.9391661000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.92668680000133,413.9391661000009,413.9391661000009,413.9391661000009,413.9391661000009,414.0393073000014,414.49012630000107,left,1,0.538304200001221,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,10,6,96,4,414.50634100000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.4945561000004,414.50634100000025,414.50634100000025,414.50634100000025,414.50634100000025,414.6064696000012,415.4575298,down,1,0.9468604000012419,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,10,7,97,0,415.4738716000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.46133890000056,415.4738716000011,415.4738716000011,415.4738716000011,415.4738716000011,415.57399670000086,416.2083923000009,left,1,0.7308200999996188,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,10,8,98,3,416.2245759000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.21218260000023,416.2245759000016,416.2245759000016,416.2245759000016,416.2245759000016,416.32465610000145,416.6752696000003,left,1,0.4445496999996976,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,11,0,99,2,416.69162640000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.6791954,416.69162640000104,416.69162640000104,416.69162640000104,416.69162640000104,416.79175530000066,417.5426889999999,right,1,0.8416234999986045,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,11,1,100,8,417.559099600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.54649849999987,417.559099600001,417.559099600001,417.559099600001,417.559099600001,417.6591920999999,417.976402100001,right,1,0.40570370000023104,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,11,2,101,5,417.9927946000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9802251000001,417.9927946000007,417.9927946000007,417.9927946000007,417.9927946000007,418.0929162000011,418.3767802000002,right,1,0.37266749999980675,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,11,3,102,0,418.3931491000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3806734000009,418.3931491000003,418.3931491000003,418.3931491000003,418.3931491000003,418.493265000001,419.1442794000013,left,1,0.7397486000008939,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,11,4,103,7,419.1605390000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.14847980000013,419.1605390000004,419.1605390000004,419.1605390000004,419.1605390000004,419.2606112000012,421.3630955000008,down,1,2.1969223999985843,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,11,5,104,3,421.37919740000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.3675275000005,421.37919740000143,421.37919740000143,421.37919740000143,421.37919740000143,421.47923679999985,422.8142678000004,left,1,1.434405500000139,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,11,6,105,1,422.83044490000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.8182818000005,422.83044490000066,422.83044490000066,422.83044490000066,422.83044490000066,422.9305725000013,423.6815684000012,down,1,0.8462784999992436,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,11,7,106,6,423.6979229000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.68542720000005,423.6979229000008,423.6979229000008,423.6979229000008,423.6979229000008,423.7979808,424.3656662000012,left,1,0.6515421000003698,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,11,8,107,4,424.38187300000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.3699305000009,424.38187300000027,424.38187300000027,424.38187300000027,424.38187300000027,424.4819647000004,425.2498288000006,down,1,0.8636034000010113,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,blue,right,1,,,,,12,0,108,8,425.2660926000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.25365930000044,425.2660926000008,425.2660926000008,425.2660926000008,425.2660926000008,425.3664374,425.88371410000036,right,1,0.6032830999993166,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,12,1,109,1,425.90012150000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.887485700001,425.90012150000075,425.90012150000075,425.90012150000075,425.90012150000075,425.9999977000007,426.8510746000011,down,1,0.9449930999999197,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,12,2,110,3,426.86739860000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.8548857000005,426.86739860000125,426.86739860000125,426.86739860000125,426.86739860000125,426.9675118000014,427.53517590000047,left,1,0.6654161999995267,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,12,3,111,6,427.5513426000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.53931530000045,427.5513426000016,427.5513426000016,427.5513426000016,427.5513426000016,427.65147380000053,428.1022945000004,left,1,0.5415971999991598,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,green,down,0,,,,,12,4,112,7,428.1185419000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.106480800001,428.1185419000012,428.1185419000012,428.1185419000012,428.1185419000012,428.21863200000007,429.01981239999986,down,1,0.8864436999992904,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,12,5,113,2,429.0360390000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0236953000003,429.0360390000005,429.0360390000005,429.0360390000005,429.0360390000005,429.136117,429.8205840999999,right,1,0.7692469999983587,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,12,6,114,4,429.83674000000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.82473930000015,429.83674000000065,429.83674000000065,429.83674000000065,429.83674000000065,429.93680700000004,430.7046405000001,down,1,0.8645122999987507,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,12,7,115,5,430.7208702000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.7088383999999,430.7208702000007,430.7208702000007,430.7208702000007,430.7208702000007,430.8209555000012,431.7222161000009,right,1,0.9880262999995466,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,12,8,116,0,431.73851600000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.72763080000004,431.73851600000125,431.73851600000125,431.73851600000125,431.73851600000125,431.8385649000011,432.3392754000015,left,1,0.5942822999986674,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,red,left,1,,,,,13,0,117,0,432.3556655000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.34310170000026,432.3556655000011,432.3556655000011,432.3556655000011,432.3556655000011,432.45574230000057,432.8563886000011,left,1,0.48941889999878185,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,blue,right,0,,,,,13,1,118,2,432.87275620000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.86019900000065,432.87275620000037,432.87275620000037,432.87275620000037,432.87275620000037,432.9728769000012,434.090834300001,right,1,1.2042122000002564,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,blue,right,0,,,,,13,2,119,5,434.1072058000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.09469979999994,434.1072058000009,434.1072058000009,434.1072058000009,434.1072058000009,434.20731590000105,435.05841390000023,right,1,0.9455004999999801,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
blue,red,left,0,,,,,13,3,120,6,435.07476529999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.062352500001,435.07476529999985,435.07476529999985,435.07476529999985,435.07476529999985,435.1748166000016,436.12614510000094,down,0,1.0503516000007949,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
red,green,down,0,,,,,13,4,121,1,436.1423711000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.1299764000014,436.1423711000007,436.1423711000007,436.1423711000007,436.1423711000007,436.2424734000015,439.2456164000014,down,1,3.0863573000006,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,green,down,1,,,,,13,5,122,4,439.26180900000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.2494841000007,439.26180900000145,439.26180900000145,439.26180900000145,439.26180900000145,439.3619320000016,440.04623260000153,down,1,0.7832538999991812,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
green,red,left,0,,,,,13,6,123,3,440.0625312000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.050095300001,440.0625312000011,440.0625312000011,440.0625312000011,440.0625312000011,440.1626419000004,441.6643875000009,left,1,1.5990722999995342,None,,,,,,,,,B68,002,2023-10-19_10h27.14.450,stroopv1,2023.2.3,59.97005095671101,2023-10-19 10h27.22.195343 +0900,
