word,colour,corrAns,congruent,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,StroopTestLoop.thisRepN,StroopTestLoop.thisTrialN,StroopTestLoop.thisN,StroopTestLoop.thisIndex,thisRow.t,notes,instruction.started,instrText.started,key_resp.started,LightSensorTrggr_5.started,LightSensorTrggr_5.stopped,instruction.stopped,Trial.started,TrialsInstruction.started,TrialsTarget.started,TrialsResponse.started,LightSensorTrggr_4.started,skip_button.started,LightSensorTrggr_4.stopped,Trial.stopped,TrialsResponse.keys,TrialsResponse.corr,TrialsResponse.rt,TrialsResponse.duration,skip_button.keys,feedbackPos.started,textFeedbackPos.started,textFeedbackPos.stopped,feedbackPos.stopped,feedbackNeg.started,feedbackNeg.stopped,textFeedbackNeg.started,textFeedbackNeg.stopped,begin_experiment.started,beginText.started,LightSensorTrggr_6.started,LightSensorTrggr_6.stopped,begin_experiment.stopped,Rest_Time.started,text.started,LightSensorTrggr_2.started,skip_button_2.started,LightSensorTrggr_2.stopped,skip_button_2.stopped,Rest_Time.stopped,skip_button_2.keys,StroopTest.started,TestInstruction.started,target.started,response.started,LightSensorTrggr.started,LightSensorTrggr.stopped,StroopTest.stopped,response.keys,response.corr,response.rt,response.duration,TestFeedbackPos.started,testFeedbackPos.started,testFeedbackPos.stopped,TestFeedbackPos.stopped,TestFeedbackNeg.started,TestFeedbackNeg.stopped,testFeedbackNeg.started,testFeedbackNeg.stopped,finished.started,farewelText.started,LightSensorTrggr_3.started,key_resp_3.started,LightSensorTrggr_3.stopped,finished.stopped,key_resp_3.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
blue,blue,right,1,,,,,12,8,116,8,544.1305642999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.1153106999991,544.1305642999996,544.1305642999996,544.1305642999996,544.1305642999996,544.2306283999987,546.3330294999996,right,1,2.198843100000886,None,546.3357644999996,546.3491550999988,546.849655,546.8331758999993,546.8331883999999,546.8332123,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,13,0,117,4,546.849655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8345719999998,546.849655,546.849655,546.849655,546.849655,546.9497216999989,548.0344996000003,down,1,1.1756997000011324,None,548.0374776999997,548.0506999999998,548.5511217999992,548.5346775999988,548.534683599999,548.534694,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,13,1,118,5,548.5511217999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.5359664999996,548.5511217999992,548.5511217999992,548.5511217999992,548.5511217999992,548.6512463999989,549.9360689000005,right,1,1.3773722000005364,None,549.9385743000003,549.9524129000001,550.4528950999993,550.4363725999992,550.4363790999996,550.4363892000001,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,13,2,119,3,550.4528950999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.4376971999991,550.4528950999993,550.4528950999993,550.4528950999993,550.4528950999993,550.5529440999999,551.9379095999993,left,1,1.4759115999986534,None,551.9404390999989,551.954197699999,552.4546410000003,552.4381787000002,552.4381849000001,552.4381954,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,13,3,120,8,552.4546410000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4394795999997,552.4546410000003,552.4546410000003,552.4546410000003,552.4546410000003,552.5547612999999,553.489203699999,right,1,1.0259771999990335,None,553.4917497999995,553.5055833999995,554.0060247000001,553.9895823999996,553.9895954000003,553.9896229999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,13,4,121,0,554.0060247000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.9910667999993,554.0060247000001,554.0060247000001,554.0060247000001,554.0060247000001,554.1061862999995,555.0744369999993,left,1,1.0593085000000428,None,555.077483699999,555.0906001000003,555.5908471000002,555.5743893999988,555.5744020999991,555.5744245999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,13,5,122,6,555.5908471000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.5758564999996,555.5908471000002,555.5908471000002,555.5908471000002,555.5908471000002,555.6909037999994,556.3085530999997,left,1,0.7063548999994964,None,556.3114217999992,556.3247905999997,556.8252169999996,556.8087565999995,556.8087696999992,556.8087920999988,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,13,6,123,2,556.8252169999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8104911999999,556.8252169999996,556.8252169999996,556.8252169999996,556.8252169999996,556.9253360999992,558.0099577000001,right,1,1.1832914000005985,None,558.0124658000004,558.0263290999992,558.5267709999989,558.5102267000002,558.5102336,558.5102435999997,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,13,7,124,7,558.5267709999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5116098999988,558.5267709999989,558.5267709999989,558.5267709999989,558.5267709999989,558.6268280999993,559.4445285000002,down,1,0.9059472999997524,None,559.4470485999991,559.4609256000003,559.9613835,559.9448739,559.9448809999994,559.9448916999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,13,8,125,1,559.9613835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.9461699000003,559.9613835,559.9613835,559.9613835,559.9613835,560.0616133000003,560.6790385999993,down,1,0.7032919000012043,None,560.681612299999,560.6953486000002,561.1957645000002,561.1793263999989,561.1793324999999,561.1793421999992,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,14,0,126,8,561.1957645000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.1806349999988,561.1957645000002,561.1957645000002,561.1957645000002,561.1957645000002,561.2958854999997,562.1137676999988,right,1,0.9095808000001853,None,562.1165862999987,562.1299600000002,562.6303996999995,562.6139920000005,562.6140054999996,562.6140283999994,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,14,1,127,6,562.6303996999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.6156458999994,562.6303996999995,562.6303996999995,562.6303996999995,562.6303996999995,562.7305285000002,563.4815429999999,left,1,0.8344582000008813,None,563.484090599999,563.4978484000003,563.9983308999999,563.9818589999995,563.9818720999992,563.9818947999993,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,14,2,128,4,563.9983308999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.9833533000001,563.9983308999999,563.9983308999999,563.9983308999999,563.9983308999999,564.098421499999,565.2999099999997,down,1,1.29038539999965,None,565.3028580999999,565.3161779999991,565.8165595999999,565.8001812999992,565.8001944999996,565.8002168999992,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,14,3,129,5,565.8165595999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.8016373999999,565.8165595999999,565.8165595999999,565.8165595999999,565.8165595999999,565.9167166999996,567.0180574000005,right,1,1.2003798999994615,None,567.0205530999992,567.0343467999992,567.5347948999988,567.5183282999988,567.5183345999994,567.5183448999996,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,14,4,130,2,567.5347948999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5196218000001,567.5347948999988,567.5347948999988,567.5347948999988,567.5347948999988,567.6349032999988,569.0864634999998,right,1,1.5462406000006013,None,569.0890063999996,569.1028924000002,569.6033126000002,569.5868374999991,569.5868446000004,569.5868544000004,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,14,5,131,0,569.6033126000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.5882251999992,569.6033126000002,569.6033126000002,569.6033126000002,569.6033126000002,569.7033914999993,570.8716363999993,left,1,1.253832299998976,None,570.874458799999,570.8877714999999,571.3882369999992,571.3718215999997,571.3718350999989,571.3718580000004,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,14,6,132,3,571.3882369999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.3733126999996,571.3882369999992,571.3882369999992,571.3882369999992,571.3882369999992,571.4883682999989,572.3729411999993,left,1,0.9728566000012506,None,572.3754602999998,572.3891545999995,572.8896002000001,572.8731282999997,572.8731417999988,572.8731642999992,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,14,7,133,7,572.8896002000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.8745775999996,572.8896002000001,572.8896002000001,572.8896002000001,572.8896002000001,572.9897036999992,576.2428935999997,down,1,3.3436139000004914,None,576.2454223000004,576.2592667999998,576.7597619999997,576.7432049999989,576.7432121000002,576.7432220999999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,14,8,134,1,576.7597619999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7445435999998,576.7597619999997,576.7597619999997,576.7597619999997,576.7597619999997,576.8598337999993,578.7120510999994,down,1,1.9373374999995576,None,578.7145564000002,578.7281034999996,579.2285952000002,579.2121654999992,579.2121783999992,579.2122010000003,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,15,0,135,1,579.2285952000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.2136054999992,579.2285952000002,579.2285952000002,579.2285952000002,579.2285952000002,579.3287037999999,579.7962336,down,1,0.5559023999994679,None,579.7988537000001,579.8124049999988,580.3128849999994,580.2964463999997,580.2964594000005,580.2964821000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,15,1,136,0,580.3128849999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2979710999989,580.3128849999994,580.3128849999994,580.3128849999994,580.3128849999994,580.4130026000003,581.2809141999987,left,1,0.9596574999995937,None,581.2838116999992,581.2970953000004,581.7975477,581.7810826999994,581.7810955000004,581.7811182000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,15,2,137,3,581.7975477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.7828477999992,581.7975477,581.7975477,581.7975477,581.7975477,581.8976688999992,582.381819799999,left,1,0.5792819999987842,None,582.3843488000002,582.3980549999997,582.8985510000002,582.8820298999999,582.8820367999997,582.8820469999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,15,3,138,8,582.8985510000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.883348899999,582.8985510000002,582.8985510000002,582.8985510000002,582.8985510000002,582.9986227999998,583.4493650000004,right,1,0.5347849999998289,None,583.4518878999988,583.4656904000003,583.9661799999994,583.9496636000003,583.9496703999994,583.949681099999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,15,4,139,5,583.9661799999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.9509834,583.9661799999994,583.9661799999994,583.9661799999994,583.9661799999994,584.0662680000005,584.4670636999999,right,1,0.4907323000006727,None,584.4701131000002,584.4833197999997,584.9837360999991,584.9673043000003,584.9673177000004,584.9673390999997,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,15,5,140,7,584.9837360999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9690904999989,584.9837360999991,584.9837360999991,584.9837360999991,584.9837360999991,585.0838138999989,585.9516096999996,down,1,0.9611072999996395,None,585.9541157999993,585.9679474000004,586.4683950999988,586.4519547999989,586.4519614000001,586.4519715999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,15,6,141,4,586.4683950999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.4533205999996,586.4683950999988,586.4683950999988,586.4683950999988,586.4683950999988,586.5685507999988,586.9693181999992,down,1,0.485045600000376,None,586.9718792000003,586.985549699999,587.4859673999999,587.4695312000003,587.4695441999993,587.469567099999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,15,7,142,2,587.4859673999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4709384999987,587.4859673999999,587.4859673999999,587.4859673999999,587.4859673999999,587.5860864999995,588.6875056999997,right,1,1.1946977000006882,None,588.6901338999996,588.7036910999996,589.2041678999994,589.1877368999994,589.1877547000004,589.1877776999991,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,15,8,143,6,589.2041678999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1892241000005,589.2041678999994,589.2041678999994,589.2041678999994,589.2041678999994,589.3042937999999,589.9052954999988,left,1,0.6924610000005487,None,589.9078152000002,589.9214852000005,590.4219422999995,590.4055516999997,590.4055649999991,590.4055878999989,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,16,0,144,5,590.4219422999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4070453000004,590.4219422999995,590.4219422999995,590.4219422999995,590.4219422999995,590.5220314999988,591.4399264999993,right,1,1.0105306999994355,None,591.4424738999987,591.4561862999999,591.9566675999995,591.9401966000005,591.9402033999995,591.9402136999997,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,16,1,145,1,591.9566675999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.9414980000001,591.9566675999995,591.9566675999995,591.9566675999995,591.9566675999995,592.0569037999994,592.8747153000004,left,0,0.9159720999996352,None,592.8771901,,,592.8772040999993,592.877208599999,593.3747762000003,592.8908276000002,593.3912411999991,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,16,2,146,8,593.3912411999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.3760789999997,593.3912411999991,593.3912411999991,593.3912411999991,593.3912411999991,593.491365599999,596.0607956000003,right,1,2.6656560999999783,None,596.0633457000004,596.0769805999989,596.5774600000004,596.5609688999994,596.5609817999994,596.5610056000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,16,3,147,4,596.5774600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.5624609999995,596.5774600000004,596.5774600000004,596.5774600000004,596.5774600000004,596.6775173999995,597.3119159999987,down,1,0.7272838999997475,None,597.3149219999996,597.3280964999994,597.8285434999998,597.8120868000005,597.8120927999989,597.8121033999996,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,16,4,148,6,597.8285434999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8134083999994,597.8285434999998,597.8285434999998,597.8285434999998,597.8285434999998,597.9286675000003,598.9800612999989,left,1,1.1406112000004214,None,598.9826240999992,598.9962553000005,599.4967466999988,599.4802461999989,599.4802529999997,599.4802631000002,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,16,5,149,7,599.4967466999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.4815631000001,599.4967466999988,599.4967466999988,599.4967466999988,599.4967466999988,599.5967975999993,600.6982037999987,down,1,1.2006767000002583,None,600.7006990999998,600.7144678999994,601.2149086999998,601.1984816000004,601.1984874999998,601.1984969000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,16,6,150,2,601.2149086999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.1998112000001,601.2149086999998,601.2149086999998,601.2149086999998,601.2149086999998,601.3149670000003,602.3497389000004,right,1,1.130406900001617,None,602.3524500000003,602.3659011999989,602.8663493000004,602.8499293999994,602.8499419999989,602.8499640999999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,16,7,151,0,602.8663493000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.8516302999997,602.8663493000004,602.8663493000004,602.8663493000004,602.8663493000004,602.9664764999998,603.5507847999997,left,1,0.6789510999988124,None,603.5535405999999,603.5669883999999,604.0674311999992,604.0510065999988,604.0510195999996,604.0510422999996,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,16,8,152,3,604.0674311999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0526615999988,604.0674311999992,604.0674311999992,604.0674311999992,604.0674311999992,604.1675469000002,605.1688713000003,down,0,1.0934269999997923,None,605.1714078000005,,,605.1714221000002,605.1714265999999,605.6691140999992,605.1851303999993,605.6855667,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,17,0,153,0,605.6855667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6704288000001,605.6855667,605.6855667,605.6855667,605.6855667,605.7856606000005,608.138133299999,left,1,2.4513415999990684,None,608.1406471999999,608.1544472999994,608.654896,608.6383979999991,608.6384048,608.6384149999994,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,17,1,154,3,608.654896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.6397158,608.654896,608.654896,608.654896,608.654896,608.7549805999988,609.1389686000002,left,1,0.4736909999992349,None,609.1415101999992,609.1553423999994,609.655761,609.6392672000002,609.6392739000003,609.6392842000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,red,left,0,,,,,17,2,155,6,609.655761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6405966999992,609.655761,609.655761,609.655761,609.655761,609.7558795999994,610.3067047000004,left,1,0.6409232000005431,None,610.3092244999989,610.3230200999988,610.8236532999999,610.8069995000005,610.8070057999994,610.8070158999999,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,blue,right,1,,,,,17,3,156,8,610.8236532999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.8083035,610.8236532999999,610.8236532999999,610.8236532999999,610.8236532999999,610.9237095999997,611.4580473999995,right,1,0.6252110000004905,None,611.4605257999992,611.4743153999989,611.9745258000003,611.9580134999997,611.9580205999991,611.9580313999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,17,4,157,2,611.9745258000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.9593767999995,611.9745258000003,611.9745258000003,611.9745258000003,611.9745258000003,612.0746139000003,612.9757831999996,right,1,0.9939657999984775,None,612.9783288999988,612.9921008999991,613.4925509999994,613.4760377000002,613.4760449000005,613.4760557999998,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,17,5,158,1,613.4925509999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4775510999989,613.4925509999994,613.4925509999994,613.4925509999994,613.4925509999994,613.5926433000004,615.2944955000003,down,1,1.7961988000006386,None,615.2969909999993,615.3108410000004,615.8112929999988,615.7948347000001,615.7948481999993,615.7948708999993,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,blue,right,0,,,,,17,6,159,5,615.8112929999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.7963005000001,615.8112929999988,615.8112929999988,615.8112929999988,615.8112929999988,615.9113821999999,617.3464562999998,right,1,1.525602899999285,None,617.3491945000005,617.3626516000004,617.863096699999,617.846674299999,617.8466872999998,617.8467136999989,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,green,down,1,,,,,17,7,160,4,617.863096699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.8483197999994,617.863096699999,617.863096699999,617.863096699999,617.863096699999,617.9632086999991,618.6977382000005,down,1,0.8182784999989963,None,618.7006256999994,618.713891899999,619.2143226999997,619.1978906000004,619.1979038999998,619.1979267999995,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,17,8,161,7,619.2143226999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.1996682999998,619.2143226999997,619.2143226999997,619.2143226999997,619.2143226999997,619.3144941999999,619.6985391999988,down,1,0.4746965000013006,None,619.7013848999995,619.7147466999995,620.2152320999994,620.1987871999991,620.1988005999992,620.1988237000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,red,left,1,,,,,18,0,162,0,620.2152320999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.2004648000002,620.2152320999994,620.2152320999994,620.2152320999994,620.2152320999994,620.3153253,620.7995135000001,left,1,0.5780966999991506,None,620.8024134999996,620.8157384999995,621.3161803000003,621.2997715999991,621.2997845999998,621.2998076000003,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,green,down,0,,,,,18,1,163,1,621.3161803000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.3015930000001,621.3161803000003,621.3161803000003,621.3161803000003,621.3161803000003,621.4163080999988,622.6678761000003,down,1,1.348925700000109,None,622.6705153999992,622.684104599999,623.1845381999992,623.1680651999995,623.168078499999,623.1681009999993,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
green,red,left,0,,,,,18,2,164,3,623.1845381999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1695608999999,623.1845381999992,623.1845381999992,623.1845381999992,623.1845381999992,623.2846406999997,623.8356151999997,left,1,0.6486993999988044,None,623.8384925999999,623.8517905999997,624.3522668000005,624.3358709000004,624.3358833000002,624.3359046000005,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
blue,green,down,0,,,,,18,3,165,7,624.3522668000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.3373016000005,624.3522668000005,624.3522668000005,624.3522668000005,624.3522668000005,624.4523482999994,625.8209566999994,down,1,1.4647378999998182,None,625.8235968999998,625.8369356000003,626.3373551999994,626.3208587999998,626.3208658999993,626.3208763000002,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
red,blue,right,0,,,,,18,4,166,2,626.3373551999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.3221706000004,626.3373551999994,626.3373551999994,626.3373551999994,626.3373551999994,626.4374853999998,627.3052932999999,right,1,0.9517500999991171,None,627.3082926999996,627.3215473,627.8219998000004,627.8054941999999,627.8055005999995,627.8055108999997,,,,,,,,,,B68,001,2023-10-19_10h08.29.084,stroopv1,2023.2.3,59.92297500783463,2023-10-19 10h08.34.188420 +0900,
